#,id,utc-time,exp(sec),n_filt0,n_filt1,n_filt2,n_filt3,n_filt4,s_filt0,s_filt1,s_filt2,s_filt3,s_filt4,n_raw0,n_raw1,n_raw2,n_raw3,n_raw4,s_raw0,s_raw1,s_raw2,s_raw3,s_raw4outputForm,fullFrame
2914,2023-02-28,00:08:19.775,45.000,100,22,21,33,24,128086,4769,1598,90734,30985,6423,1031,703,3615,1074,604810,27254,23533,453531,100492,160,0
2915,2023-02-28,00:11:20.288,45.000,212,41,33,65,73,110975,5355,8170,81193,16257,14964,1557,4664,4364,4379,1257376,60167,674028,295952,227229,160,0
2916,2023-02-28,00:14:22.769,45.000,1823,118,378,234,1093,239396,7885,31805,43394,156312,20575,2442,4536,5799,7798,882803,98058,175800,273220,335725,160,0
2917,2023-02-28,00:17:26.013,45.000,687,50,149,94,394,206252,2809,14991,83750,104702,16075,2528,2767,4383,6397,806818,124501,111573,161596,409148,160,0
2918,2023-02-28,00:20:29.088,45.000,245,33,41,53,118,276325,5632,18107,141167,111419,15952,3385,2679,4762,5126,1043982,226920,116048,308364,392650,160,0
2919,2023-02-28,00:23:32.193,45.000,338,65,75,62,136,175997,6889,30323,65341,73444,16676,2752,4412,4670,4842,843012,129030,204715,237394,271873,160,0
2920,2023-02-28,00:26:34.799,45.000,794,144,219,135,296,239299,19343,22417,123517,74022,15540,2056,2948,4708,5828,848073,79929,118361,276384,373399,160,0
2921,2023-02-28,00:29:37.928,17.050,6512,632,1614,861,3405,541897,29977,93685,155810,262425,23630,2279,6682,3945,10724,1396037,64299,572430,170513,588795,160,0
2922,2023-02-28,00:30:48.020,2.250,6689,477,1438,876,3898,683221,29312,115121,103039,435749,23487,1814,5215,3701,12757,1072171,46792,175553,165409,684417,160,0
2923,2023-02-28,00:30:57.536,1.850,6652,451,1557,892,3752,758934,29855,137486,98728,492865,24737,1693,5924,3898,13222,1273925,43587,209008,158087,863243,160,0
2924,2023-02-28,00:31:05.242,1.250,6747,457,1568,972,3750,838991,31376,158560,103175,545880,26542,1795,6448,4567,13732,1410857,47504,245353,159997,958003,160,0
2925,2023-02-28,00:31:10.516,1.150,6635,450,1510,881,3794,851202,33202,155798,87111,575091,25633,1869,6141,3974,13649,1317794,50172,232757,125493,909372,160,0
2926,2023-02-28,00:31:15.385,1.150,6577,468,1498,917,3694,872567,35855,165404,96792,574516,26612,2056,6295,4502,13759,1397441,54809,258333,142572,941727,160,0
2927,2023-02-28,00:31:20.257,2.150,6517,473,1552,859,3633,870522,40218,180401,97843,552060,26619,2036,6785,4331,13467,1486366,58872,313808,147644,966042,160,0
