#,id,utc-time,exp(sec),n_filt0,n_filt1,n_filt2,n_filt3,n_filt4,s_filt0,s_filt1,s_filt2,s_filt3,s_filt4,n_raw0,n_raw1,n_raw2,n_raw3,n_raw4,s_raw0,s_raw1,s_raw2,s_raw3,s_raw4outputForm,fullFrame
8017,2023-04-19 03:24:00.493,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8018,2023-04-19 03:26:00.493,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8019,2023-04-19 03:28:00.493,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8020,2023-04-19 03:30:00.492,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8021,2023-04-19 03:32:00.490,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8022,2023-04-19 03:34:00.490,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8023,2023-04-19 03:36:00.489,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8024,2023-04-19 03:38:00.487,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8025,2023-04-19 03:40:00.486,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8026,2023-04-19 03:42:00.486,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8027,2023-04-19 03:44:00.484,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8028,2023-04-19 03:46:00.483,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8029,2023-04-19 03:48:00.483,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8030,2023-04-19 03:50:00.482,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8031,2023-04-19 03:52:00.482,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8032,2023-04-19 03:54:00.480,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8033,2023-04-19 03:56:00.480,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8034,2023-04-19 03:58:00.479,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8035,2023-04-19 04:00:00.477,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8036,2023-04-19 04:02:00.476,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8037,2023-04-19 04:04:00.476,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8038,2023-04-19 04:06:00.474,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8039,2023-04-19 04:08:00.474,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8040,2023-04-19 04:10:00.473,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8041,2023-04-19 04:12:00.473,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8042,2023-04-19 04:14:00.471,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8043,2023-04-19 04:16:00.470,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8044,2023-04-19 04:18:00.470,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8045,2023-04-19 04:20:00.470,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8046,2023-04-19 04:22:00.467,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8047,2023-04-19 04:24:00.467,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8048,2023-04-19 04:26:00.467,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8049,2023-04-19 04:28:00.466,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8050,2023-04-19 04:30:00.464,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8051,2023-04-19 04:32:00.463,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8052,2023-04-19 04:34:00.463,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8053,2023-04-19 04:36:00.461,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8054,2023-04-19 04:38:00.460,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8055,2023-04-19 04:40:00.460,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8056,2023-04-19 04:42:00.459,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8057,2023-04-19 04:44:00.457,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8058,2023-04-19 04:46:00.457,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8059,2023-04-19 04:48:00.456,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8060,2023-04-19 04:50:00.454,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8061,2023-04-19 04:52:00.453,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8062,2023-04-19 04:54:00.453,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8063,2023-04-19 04:56:00.453,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8064,2023-04-19 04:58:00.451,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0
8065,2023-04-19 09:55:00.565,45.000,256,54,50,70,82,570741,80833,83136,144667,262105,16038,2964,2844,4838,5392,950841,122750,124410,277507,426174,160,0
8066,2023-04-19 09:57:00.562,45.000,784,79,170,115,420,595854,83435,165255,83665,263499,17944,3059,5073,3305,6507,877703,131427,271840,161958,312478,160,0
8067,2023-04-19 09:59:00.561,45.000,3845,225,755,456,2409,1149913,183655,143137,238302,584819,30772,4434,6533,6721,13084,1920651,364205,297743,402523,856180,160,0
8068,2023-04-19 10:01:00.561,45.000,477,80,101,126,170,583651,90859,104441,162794,225557,18953,3421,5123,4857,5552,1066628,150155,323899,266584,325990,160,0
8069,2023-04-19 10:03:00.559,45.000,334,60,64,111,99,365347,38410,76044,118323,132570,12359,2007,2225,4357,3770,550186,61549,95296,189748,203593,160,0
8070,2023-04-19 10:05:00.559,45.000,208,47,35,61,65,292005,45599,85565,93533,67308,10408,2436,2236,3244,2492,616097,103647,201936,173952,136562,160,0
8071,2023-04-19 10:07:00.556,45.000,151,29,41,44,37,175422,17624,20085,82525,55188,5655,1331,1051,2143,1130,256015,51302,36816,118685,49212,160,0
8072,2023-04-19 10:09:00.556,45.000,161,28,39,42,52,245960,21421,103592,24756,96191,7605,966,2609,1288,2742,366772,31167,157657,65364,112584,160,0
8073,2023-04-19 10:11:00.555,45.000,118,27,20,32,39,124937,17339,12295,14140,81163,6161,1260,1655,791,2455,231327,31958,41777,26147,131445,160,0
8074,2023-04-19 10:13:00.555,45.000,111,19,20,32,40,75248,3332,4101,13944,53871,2353,207,305,717,1124,93156,5898,7996,20759,58503,160,0
8075,2023-04-19 10:15:00.552,45.000,102,23,25,28,26,85833,3469,17533,27777,37054,2341,219,763,1043,316,149338,5739,24825,37041,81733,160,0
8076,2023-04-19 10:17:00.552,45.000,102,23,18,26,35,40246,4164,6183,18916,10983,2085,370,414,677,624,73037,9738,9321,23978,30000,160,0
8077,2023-04-19 10:19:00.551,45.000,94,17,14,29,34,48351,11804,10385,14280,11882,4396,1450,1213,941,792,211076,55532,38960,27481,89103,160,0
8078,2023-04-19 10:21:00.551,45.000,129,23,23,46,37,92863,6941,14028,48431,23463,4604,343,957,1842,1462,179476,10310,23087,86410,59669,160,0
8079,2023-04-19 10:23:00.549,45.000,122,18,30,39,35,107546,3176,9925,86866,7579,2632,243,675,1235,479,154739,6506,16279,107876,24078,160,0
8080,2023-04-19 10:25:00.549,45.000,148,31,29,48,40,130909,18929,10623,78330,23027,4708,1416,804,1571,917,250652,40087,19124,93872,97569,160,0
8081,2023-04-19 10:27:00.546,45.000,183,30,37,51,65,273482,18570,42734,144013,68165,7756,1077,2205,1908,2566,331500,31855,69579,104706,125360,160,0
8082,2023-04-19 10:29:00.546,45.000,267,54,66,55,92,323752,28312,87042,106453,101945,11800,2313,3461,2257,3769,520585,61575,133902,153745,171363,160,0
8083,2023-04-19 10:31:00.545,45.000,350,83,68,86,113,506922,186511,46209,147697,126505,15327,3676,2589,4683,4379,888119,235230,83155,310634,259100,160,0
8084,2023-04-19 10:33:00.543,45.000,4473,253,856,601,2763,1207555,100103,223316,186121,698015,32952,3801,7785,6901,14465,2026283,153271,408849,318218,1145945,160,0
8085,2023-04-19 10:35:00.542,45.000,306,66,72,82,86,519707,133347,138554,191390,56416,16019,3406,4162,5237,3214,833879,202444,206734,287485,137216,160,0
8086,2023-04-19 10:37:00.542,45.000,320,68,69,94,89,421612,59191,47096,122489,192836,15090,2877,2651,4583,4979,651856,112928,91456,185817,261655,160,0
8087,2023-04-19 10:39:00.539,45.000,294,59,68,88,79,504321,136059,59044,138259,170959,17233,5049,2871,4319,4994,1272480,441853,172709,240602,417316,160,0
8088,2023-04-19 10:41:00.539,45.000,345,79,64,95,107,573937,108228,121534,161131,183044,21811,4156,3181,6279,8195,1533687,196165,159044,278715,899763,160,0
8089,2023-04-19 10:43:00.538,45.000,371,60,99,93,119,487150,40911,108034,145631,192574,14677,2504,4302,4118,3753,768800,83009,282863,204424,198504,160,0
8090,2023-04-19 10:45:00.538,45.000,3831,212,792,526,2301,1178740,296857,162696,235197,483990,33205,5956,7316,7423,12510,2780174,846338,447826,592845,893165,160,0
8091,2023-04-19 10:47:00.536,45.000,794,72,192,145,385,552398,42257,158041,173985,178115,19638,1972,5220,5844,6602,990782,68134,234145,300091,388412,160,0
8092,2023-04-19 10:49:00.536,45.000,229,45,47,77,60,382436,20934,59000,150822,151680,11298,1661,2428,3548,3661,547608,48102,85392,196173,217941,160,0
8093,2023-04-19 10:51:00.533,45.000,178,39,35,57,47,265103,31749,35788,129607,67959,8179,1292,2078,2644,2165,534562,48861,132123,203793,149785,160,0
8094,2023-04-19 10:53:00.533,45.000,139,33,30,43,33,155486,15000,33070,79919,27497,5176,883,1585,1352,1356,266739,27836,56909,64362,117632,160,0
8095,2023-04-19 10:55:00.532,45.000,115,28,31,32,24,109997,36167,16345,14044,43441,6654,759,746,4259,890,543797,35997,25091,330247,152462,160,0
8096,2023-04-19 10:57:00.532,45.000,104,19,23,30,32,198507,3708,16091,125750,52958,4336,392,908,1394,1642,363081,9608,42104,153306,158063,160,0
8097,2023-04-19 10:59:00.530,45.000,86,24,19,20,23,160411,18241,18607,99489,24074,3709,1186,484,1220,819,281835,47976,77152,78195,78512,160,0
8098,2023-04-19 11:01:00.530,45.000,106,26,22,38,20,107611,24823,7823,73223,1742,2213,592,396,972,253,188324,31604,11460,126215,19045,160,0
8099,2023-04-19 11:03:00.529,45.000,111,12,19,48,32,150976,6779,30878,98064,15255,3414,435,572,1686,721,246389,11282,48516,150975,35616,160,0
8100,2023-04-19 11:05:00.529,45.000,158,33,29,51,45,182279,39616,20577,104567,17519,5884,1459,1275,2056,1094,279144,51987,39583,142122,45452,160,0
8101,2023-04-19 11:07:00.528,45.000,1102,150,256,236,460,3393404,516925,675068,1155018,1046393,48264,8346,10277,14521,15120,5676131,857149,1042346,1789969,1986667,160,0
8102,2023-04-19 11:09:00.528,21.800,6529,649,1356,1149,3375,15751751,2572314,3843584,4495091,4840762,53651,9616,11823,16096,16116,21721526,3630691,5161064,6253355,6676416,160,0
8103,2023-04-19 11:11:00.526,4.700,6643,494,1415,1070,3664,10944929,2290215,2334441,2927122,3393151,53462,9585,11791,15986,16100,16917810,2948292,3571223,4557341,5840954,160,0
8104,2023-04-19 11:13:00.526,1.600,6660,487,1677,1286,3210,4886635,489044,804793,1123745,2469053,45574,6267,10371,12996,15940,6395088,558332,1071152,1407087,3358517,160,0
8105,2023-04-19 11:15:00.525,2.500,6570,380,1329,908,3953,1369195,98372,200846,301753,768224,30927,2915,6754,6958,14300,2002293,129325,321618,396828,1154522,160,0
8106,2023-04-19 11:17:00.523,6.700,6512,375,1378,715,4044,749852,45331,157692,82238,464591,23783,1822,5481,3744,12736,1129207,62772,242336,118821,705278,160,0
8107,2023-04-19 11:19:00.523,45.000,1785,202,358,385,840,1268246,111599,277746,270430,608471,35811,5421,8250,8528,13612,2705562,339285,679595,432452,1254230,160,0
8108,2023-04-19 11:21:00.523,17.700,6522,570,1290,1330,3332,5195758,197856,778497,764805,3454600,47146,6309,11179,13605,16053,7929557,306350,1160106,1152212,5310889,160,0
8109,2023-04-19 11:23:00.522,7.700,6505,453,1467,1063,3522,2991158,108363,562780,327734,1992281,40723,4654,9994,10447,15628,4662263,178241,906814,499979,3077229,160,0
8110,2023-04-19 11:25:00.522,45.000,5631,379,1097,768,3387,1113362,127723,174941,281006,529692,29797,4100,6096,7554,12047,1692222,196790,282353,473414,739665,160,0
8111,2023-04-19 11:27:00.520,45.000,1008,72,210,133,593,609176,56898,156069,106613,289596,18675,2154,4119,5071,7331,1316610,92515,256090,325126,642879,160,0
8112,2023-04-19 11:29:00.519,45.000,378,69,91,87,131,527249,138932,79824,156524,151969,15502,2615,2675,5780,4432,828198,159014,110080,302498,256606,160,0
8113,2023-04-19 11:31:00.519,45.000,336,57,65,103,111,610773,114144,59415,226118,211096,17200,2837,3533,5724,5106,931650,136868,142862,309675,342245,160,0
8114,2023-04-19 11:33:00.517,45.000,391,61,96,103,131,516998,75692,91620,205672,144014,19528,2616,5248,6170,5494,1178590,116749,305106,515949,240786,160,0
8115,2023-04-19 11:35:00.516,45.000,1719,175,338,231,975,605199,65225,118174,113968,307832,20264,3119,4291,4981,7873,1007112,122002,205972,226525,452613,160,0
8116,2023-04-19 11:37:00.516,45.000,2050,128,421,290,1211,790530,49352,141931,262022,337225,26610,3224,4583,8466,10337,1783052,116374,237980,860222,568476,160,0
8117,2023-04-19 11:39:00.515,45.000,284,53,64,84,83,413108,37655,169307,113401,92745,13200,1837,3611,3780,3972,651199,59026,228884,158260,205029,160,0
8118,2023-04-19 11:41:00.513,45.000,232,38,46,74,74,361297,27714,67041,149073,117469,12653,1569,2500,4570,4014,587050,58092,103246,219245,206467,160,0
8119,2023-04-19 11:43:00.513,45.000,163,23,45,43,52,122275,12926,31608,20781,56960,5350,644,1708,1004,1994,195352,21229,57052,29992,87079,160,0
8120,2023-04-19 11:45:00.512,45.000,109,16,34,24,35,89703,6165,20811,19981,42746,2520,316,607,612,985,164084,8597,23821,33344,98322,160,0
8121,2023-04-19 11:47:00.512,45.000,87,12,19,22,34,126708,5263,39155,27772,54518,2469,699,406,391,973,202997,22153,30472,56084,94288,160,0
8122,2023-04-19 11:49:00.509,45.000,162,35,33,47,47,147013,12976,9615,38314,86108,6317,887,1215,1855,2360,247124,23891,38254,61994,122985,160,0
8123,2023-04-19 11:51:00.509,45.000,75,14,15,18,28,109526,5825,36560,9641,57500,1694,309,386,484,515,125892,9057,23176,13296,80363,160,0
8124,2023-04-19 11:53:00.507,45.000,99,15,22,24,38,114728,3404,35536,12313,63475,3464,386,1109,852,1117,136750,13942,40083,25085,57640,160,0
8125,2023-04-19 11:55:00.506,45.000,96,16,13,34,33,74197,10021,3506,14679,45991,2164,451,248,954,511,83368,15463,5760,22743,39402,160,0
8126,2023-04-19 11:57:00.506,45.000,136,28,32,31,45,114220,16873,20658,20796,55893,4852,1132,1257,1445,1018,163688,34305,38781,37554,53048,160,0
8127,2023-04-19 11:59:00.506,45.000,87,19,17,18,33,57534,7181,2392,5256,42705,1760,365,255,360,780,66414,13175,5998,8754,38487,160,0
8128,2023-04-19 12:01:00.505,45.000,135,28,37,35,35,111521,38803,21582,42606,8530,5195,2008,1395,1400,392,248017,76078,41758,98403,31778,160,0
8129,2023-04-19 12:03:00.503,45.000,190,38,30,50,72,284428,56958,48640,95698,83132,10415,2422,1761,2788,3444,515262,114338,76010,164939,159975,160,0
8130,2023-04-19 12:05:00.503,45.000,328,60,69,92,107,485231,59930,49596,238928,136777,14910,2683,2366,4862,4999,822149,189498,79691,277469,275491,160,0
8131,2023-04-19 12:07:00.502,45.000,431,78,104,89,160,553402,48104,131446,120715,253137,17231,2638,4040,4416,6137,1036262,92750,183823,205151,554538,160,0
8132,2023-04-19 12:09:00.502,45.000,4051,242,855,606,2348,1618101,149991,345226,354529,768355,35364,4634,8327,8045,14358,2679988,340408,612209,467521,1259850,160,0
8133,2023-04-19 12:11:00.500,45.000,294,54,79,79,82,578097,41603,201056,157595,177843,15610,2205,4620,3823,4962,906376,79428,331216,239308,256424,160,0
8134,2023-04-19 12:13:00.500,45.000,296,47,74,85,90,481777,103423,139059,131615,107680,13330,2456,3952,3586,3336,764953,158696,287624,159437,159196,160,0
8135,2023-04-19 12:15:00.499,45.000,288,62,63,92,71,627640,101747,210819,184318,130756,14864,3106,3758,4733,3267,829683,145136,262135,253340,169072,160,0
8136,2023-04-19 12:17:00.497,45.000,298,64,70,80,84,410174,87018,89235,104551,129370,15637,3288,4208,2949,5192,768445,139524,165842,216616,246463,160,0
8137,2023-04-19 12:19:00.496,45.000,918,122,182,174,440,741972,156925,113722,268341,202984,19019,3852,3530,5484,6153,1256389,211660,231805,364201,448723,160,0
8138,2023-04-19 12:21:00.496,45.000,1108,106,250,197,555,633019,81332,75925,294868,180894,18687,3554,3032,6438,5663,1193906,149027,110607,669386,264886,160,0
8139,2023-04-19 12:23:00.496,45.000,365,61,75,101,128,423795,108536,74175,133697,107387,15122,3769,2937,4362,4054,765102,297221,109040,182750,176091,160,0
8140,2023-04-19 12:25:00.494,45.000,240,48,56,70,66,379329,83188,42127,75348,178666,10440,2692,1593,3847,2308,488290,125339,56539,140137,166275,160,0
8141,2023-04-19 12:27:00.493,45.000,157,28,36,45,48,171199,17075,45606,33920,74598,6325,1012,1676,1739,1898,254752,29811,60869,54602,109470,160,0
8142,2023-04-19 12:29:00.493,45.000,133,32,25,36,40,149696,17404,21543,67798,42951,4216,739,1078,1105,1294,206264,29531,41823,66639,68271,160,0
8143,2023-04-19 12:31:00.492,45.000,110,20,22,30,38,75762,20466,6484,13054,35758,2750,854,367,623,906,142554,27096,11494,18860,85104,160,0
8144,2023-04-19 12:33:00.490,45.000,90,32,16,18,24,176094,90860,13067,9940,62227,5205,1854,978,613,1760,259652,129563,31583,17154,81352,160,0
8145,2023-04-19 12:35:00.490,45.000,109,22,22,25,40,89841,15782,29096,12121,32842,3660,660,994,898,1108,150696,29099,35312,30622,55663,160,0
8146,2023-04-19 12:37:00.489,45.000,218,46,26,51,95,348542,50430,19828,57243,221041,11545,1931,1471,2952,5191,653412,62731,47932,183049,359700,160,0
8147,2023-04-19 12:39:00.489,45.000,993,192,244,278,279,2919070,508108,723493,757295,930174,46805,8400,10859,13435,14111,4740334,773966,1183807,1218606,1563955,160,0
8148,2023-04-19 12:41:00.487,36.800,6516,1210,1512,1872,1922,32905912,5529615,7843906,9559717,9972674,53700,9621,11824,16126,16129,51781839,9093597,11844394,14863567,15980281,160,0
8149,2023-04-19 12:43:00.486,15.800,6507,1105,1440,1772,2190,37851255,7112982,8626383,10312451,11799439,53703,9621,11824,16129,16129,89663875,16205674,21272841,24869669,27315691,160,0
8150,2023-04-19 12:45:00.486,16.500,6530,791,1393,1142,3204,5108232,1316568,901058,1126449,1764157,53703,9621,11824,16129,16129,199023363,35977503,43623175,60953853,58468832,160,0
8151,2023-04-19 12:47:00.484,4.100,6605,675,1415,1217,3298,15300142,3536688,3943860,3884872,3934722,53701,9619,11824,16129,16129,51492082,8207504,10976846,14766986,17540746,160,0
8152,2023-04-19 12:49:00.483,3.300,6619,476,1459,989,3695,9991184,1419312,2602522,2541158,3428192,52920,9238,11773,15854,16055,13975596,2031590,3256514,3751036,4936456,160,0
8153,2023-04-19 12:51:00.482,3.200,6563,347,1343,861,4012,1706106,156918,367819,219282,962087,31243,3504,7496,5805,14438,2387822,187142,540613,301154,1358913,160,0
8154,2023-04-19 12:53:00.482,45.000,5961,374,1202,754,3631,875382,68561,146834,117053,542934,27208,2724,6149,5560,12775,1387672,105043,240738,196526,845365,160,0
8155,2023-04-19 12:55:00.482,45.000,528,87,110,131,200,602289,70036,98942,148184,285127,16133,2529,2555,5251,5798,973959,107645,167819,249527,448968,160,0
8156,2023-04-19 12:57:00.480,23.700,6537,472,1401,1176,3488,4363030,155008,756574,542417,2909031,44724,5446,10905,12392,15981,6840042,233354,1340614,825043,4441031,160,0
8157,2023-04-19 12:59:00.480,45.000,3425,336,751,526,1812,1282768,121522,272438,314959,573849,31953,4012,7157,7970,12814,2208286,184016,387295,649118,987857,160,0
8158,2023-04-19 13:01:00.479,45.000,415,73,89,133,120,376128,55527,53490,164334,102777,15666,2479,3259,5259,4669,696889,89925,137212,233517,236235,160,0
8159,2023-04-19 13:03:00.477,45.000,435,89,84,121,141,659692,165795,92577,192274,209046,20434,4467,3776,6902,5289,1895597,805979,191151,575020,323447,160,0
8160,2023-04-19 13:05:00.476,45.000,385,81,84,105,115,645337,76832,141409,163364,263732,19484,3641,3862,5135,6846,976393,142472,160940,240860,432121,160,0
8161,2023-04-19 13:07:00.476,45.000,383,69,71,121,122,617595,71466,195583,218978,131568,16614,2941,3457,5681,4535,885629,125869,196028,373692,190040,160,0
8162,2023-04-19 13:09:00.474,45.000,568,89,135,120,224,572583,64048,185208,129628,193699,18420,3194,4237,5054,5935,827696,128585,177672,214577,306862,160,0
8163,2023-04-19 13:11:00.474,45.000,721,95,150,148,328,598883,94347,125599,166142,212795,17239,2688,3901,4943,5707,839019,121804,195285,236100,285830,160,0
8164,2023-04-19 13:13:00.473,45.000,2293,168,448,389,1288,897598,67453,159333,201607,469205,27012,2955,5683,7119,11255,1318355,106327,284955,303004,624069,160,0
8165,2023-04-19 13:15:00.473,45.000,376,64,65,110,137,485833,75204,89976,185252,135401,15615,2987,2414,4993,5221,821989,146243,162734,287704,225308,160,0
8166,2023-04-19 13:17:00.471,45.000,241,53,64,67,57,318104,12791,16695,201296,87322,6997,770,1659,3054,1514,407184,21085,56135,238816,91148,160,0
8167,2023-04-19 13:19:00.470,45.000,156,29,30,48,49,207948,16060,68028,36628,87232,5676,800,1539,1522,1815,303563,25930,120394,54155,103084,160,0
8168,2023-04-19 13:21:00.470,45.000,172,26,36,64,46,258600,34679,51627,89111,83183,4330,921,736,1307,1366,319649,49256,83265,128649,58479,160,0
8169,2023-04-19 13:23:00.469,45.000,114,18,26,30,40,187004,20102,98253,34390,34259,4075,981,1047,932,1115,239806,34937,96801,31315,76753,160,0
8170,2023-04-19 13:25:00.467,45.000,144,41,39,33,31,99947,32627,35142,8257,23921,4038,1933,1138,499,468,214975,56771,33993,13617,110594,160,0
8171,2023-04-19 13:27:00.467,45.000,123,25,26,36,36,143697,8534,12735,69869,52559,3287,327,798,1405,757,224801,11759,27445,100346,85251,160,0
8172,2023-04-19 13:29:00.466,45.000,149,32,46,31,40,186687,8058,71828,55944,50857,4760,556,1304,1328,1572,234684,12646,70837,96165,55036,160,0
8173,2023-04-19 13:31:00.464,45.000,109,15,21,32,41,114107,9819,15333,19164,69791,2871,520,551,560,1240,217785,15306,23189,48382,130908,160,0
8174,2023-04-19 13:33:00.463,45.000,129,27,29,30,43,151241,9441,9971,25064,106765,4661,601,1119,1334,1607,192801,16493,43075,41726,91507,160,0
8175,2023-04-19 13:35:00.463,45.000,141,37,37,26,41,181331,19555,51357,36014,74405,4231,984,1043,1000,1204,265196,33125,29457,76727,125887,160,0
8176,2023-04-19 13:37:00.463,45.000,225,43,48,68,66,317780,43964,110718,111135,51963,9151,1540,1897,3692,2022,540787,63014,79491,296389,101893,160,0
8177,2023-04-19 13:39:00.461,45.000,311,58,66,73,114,490341,43151,101642,158112,187436,11961,1473,1880,3988,4620,861329,55203,180147,299823,326156,160,0
8178,2023-04-19 13:41:00.460,45.000,472,80,125,122,145,504590,50451,153193,153596,147350,17346,2464,4629,5157,5096,831088,80534,249606,215507,285441,160,0
8179,2023-04-19 13:43:00.460,45.000,2144,157,417,322,1248,1090806,91456,300774,191410,507166,26761,3414,6321,5784,11242,1865796,158841,578271,295206,833478,160,0
8180,2023-04-19 13:45:00.459,45.000,316,43,88,74,111,460441,28477,135866,162905,133193,13452,2433,3213,3895,3911,650425,94921,151632,214291,189581,160,0
8181,2023-04-19 13:47:00.459,45.000,324,72,71,88,93,518420,99215,102650,160848,155707,13902,2998,2484,4469,3951,723129,133320,140225,241578,208006,160,0
8182,2023-04-19 13:49:00.457,45.000,328,61,63,83,121,680290,87377,50910,359268,182735,14967,2631,2192,5662,4482,932886,157907,86750,454321,233908,160,0
8183,2023-04-19 13:51:00.457,45.000,330,54,66,97,113,610815,47326,163147,186163,214179,14390,2477,2664,4413,4836,758363,87926,185213,259791,225433,160,0
8184,2023-04-19 13:53:00.456,45.000,304,55,64,109,76,712836,44490,73423,348499,246424,19671,2938,3015,7078,6640,1552762,229740,112312,755000,455710,160,0
8185,2023-04-19 13:55:00.454,45.000,1700,160,371,243,926,636761,133115,65829,265238,172579,18852,4642,3318,5639,5253,1022073,327540,113172,327203,254158,160,0
8186,2023-04-19 13:57:00.454,25.800,6523,410,1360,789,3964,888242,64817,169638,152570,501217,25047,2396,5500,4539,12612,1347435,88861,265230,220839,772505,160,0
8187,2023-04-19 13:59:00.453,45.000,474,76,109,135,154,618141,78465,162001,154914,222761,15649,2753,3493,4298,5105,818676,116836,205220,191423,305197,160,0
8188,2023-04-19 14:01:00.453,45.000,280,57,55,76,92,408137,91897,56152,112611,147477,12076,2656,2036,3358,4026,601680,123408,98474,139924,239874,160,0
8189,2023-04-19 14:03:00.451,45.000,211,38,39,58,76,327061,34785,48454,90801,153021,8608,1330,1844,2923,2511,435643,50496,79013,142069,164065,160,0
8190,2023-04-19 14:05:00.450,45.000,168,41,38,46,43,196692,38022,43291,24615,90764,5826,1567,1619,1294,1346,283800,65695,69136,42031,106938,160,0
8191,2023-04-19 14:07:00.450,45.000,133,22,34,38,39,156958,19523,24769,32584,80082,4143,656,1227,1160,1100,162870,23190,46717,46000,46963,160,0
8192,2023-04-19 14:09:00.448,45.000,110,25,11,25,49,132313,6558,842,67681,57232,2068,225,89,693,1061,155851,9084,8827,50507,87433,160,0
8193,2023-04-19 14:11:00.448,45.000,116,25,23,48,20,124998,21665,10993,37266,55074,2812,758,852,938,264,210687,28895,32900,42761,106131,160,0
